LotID,Agency,Area,Development,LotType,OBJECTID,LU_DESC,LU_TEXT,LU_DT_DESC,GPR,GPR_NUM,WHI_Q_MX,GPR_B_MN,REGION_N,PLN_AREA_N,SUBZONE_NO,SUBZONE_N,CREATE_BY,CREATE_DT,LST_MDF_BY,LST_MDF_DT,SYSTEM_ID,SHAPE_Length,SHAPE_Area,n_lots,Latitude,Longitude,nearest_temperature_station,nearest_rainfall_station,nearest_windspeed_station,nearest_weatherforecast_station
W107,HDB,,BLK 569A-569B CHAMPIONS WAY,C,110915.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,4.0,WOODLANDS SOUTH,"LIM PEI JUAN, TRACY",1183112487000.0,Wang Yee Sien,1571157648000.0,180718-4577,804.2587580550759,40509.33995130599,40.0,1.429800753219901,103.7895969540579,S115,S115,S115,Pulau Tekong
W108,HDB,,BLK 302A WOODLANDS STREET 31,C,3934.0,RESIDENTIAL,,Residential - Public Housing - Non-Landed,3.5,3.5,,,NORTH REGION,WOODLANDS,5.0,WOODGROVE,"LIM PEI JUAN, TRACY",1183112231000.0,Wang Yee Sien,1571157642000.0,180718-4136,264.9070795949377,4638.1028604324565,59.0,1.4315825936761917,103.77530382788215,S107,S107,S107,Pulau Tekong
W109,HDB,,BLK 764B WOODLANDS CIRCLE,C,21557.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,3.0,WOODLANDS EAST,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1187776181000.0,Wang Yee Sien,1571157647000.0,180718-24275,1612.1088961212645,118345.5730811536,19.0,1.4450222780490796,103.7973367390792,S115,S115,S115,Pulau Tekong
W11,HDB,,BLK 22/27 MARSILING DRIVE,C,26733.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,9.0,NORTH COAST,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1188389994000.0,Wang Yee Sien,1571157648000.0,180718-29628,2298.1639052469973,109080.10278573968,259.0,1.4422667144055108,103.7727114502152,S107,S107,S107,Pulau Tekong
W11M,HDB,,BLK 29A MARSILING DR,C,26733.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,9.0,NORTH COAST,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1188389994000.0,Wang Yee Sien,1571157648000.0,180718-29628,2298.1639052469973,109080.10278573968,255.0,1.4427240737605191,103.77285658680606,S107,S107,S107,Pulau Tekong
W12M,HDB,,BLK 34A MARSILING DR,C,26733.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,9.0,NORTH COAST,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1188389994000.0,Wang Yee Sien,1571157648000.0,180718-29628,2298.1639052469973,109080.10278573968,399.0,1.4446407499964338,103.77220377085868,S107,S107,S107,Pulau Tekong
W13,HDB,,BLK 201/206 MARSILING DRIVE,C,110768.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,9.0,NORTH COAST,CHUA SIEW KIM,1220975133000.0,Wang Yee Sien,1571157648000.0,180718-91995,2345.5311635105268,45471.72715587353,221.0,1.4435372787963516,103.77480790698282,S107,S107,S107,Pulau Tekong
W14,HDB,,BLK 210/218 MARSILING CRESCENT,C,4290.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,9.0,NORTH COAST,"LIM PEI JUAN, TRACY",1183112454000.0,Wang Yee Sien,1571157646000.0,180718-4523,1542.0643415588893,40298.46863061017,230.0,1.4470522162943045,103.77297467231824,S107,S107,S107,Pulau Tekong
W17,HDB,,BLK 101-113 WOODLANDS ST 13,C,112816.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,6.0,WOODLANDS WEST,Wang Yee Sien,1569498380000.0,Wang Yee Sien,1571157648000.0,260919-008020162690,4449.06046817643,148674.05159879016,500.0,1.4366819678691551,103.78164722176744,S107,S107,S107,Pulau Tekong
W18,HDB,,BLK 114-133 MARSILING RISE,C,112816.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,6.0,WOODLANDS WEST,Wang Yee Sien,1569498380000.0,Wang Yee Sien,1571157648000.0,260919-008020162690,4449.06046817643,148674.05159879016,563.0,1.4390425021751194,103.78044295062564,S107,S107,S107,Pulau Tekong
W181,HDB,,BLK 181 MARSILING ROAD,C,105996.0,RESIDENTIAL, ,,3.0,3.0,,,NORTH REGION,WOODLANDS,6.0,WOODLANDS WEST,"LIM PEI JUAN, TRACY",1183112216000.0,Wang Yee Sien,1571157648000.0,180718-4109,904.3065299660868,17268.548603889652,500.0,1.4396538699821997,103.77929680078404,S107,S107,S107,Pulau Tekong
W20,HDB,,BLK 144-166 WOODLANDS ST 13,C,111471.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,6.0,WOODLANDS WEST,NOR FARAHZLIN BINTE ROSLAN,1381503189000.0,Wang Yee Sien,1571157648000.0,180718-102823,2734.681190947499,81769.14100223189,576.0,1.4350380305730892,103.77475028200872,S107,S107,S107,Pulau Tekong
W21,HDB,,BLK 167-179 WOODLANDS ST 13,C,94916.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,6.0,WOODLANDS WEST,NOR FARAHZLIN BINTE ROSLAN,1381503190000.0,Wang Yee Sien,1571157648000.0,180718-102826,2161.316146766937,53299.90485648856,320.0,1.4338041068232417,103.77709593564964,S107,S107,S107,Pulau Tekong
W23,HDB,,BLK 336-350 WOODLANDS STREET 32,C,4029.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,5.0,WOODGROVE,"LIM PEI JUAN, TRACY",1183112284000.0,Wang Yee Sien,1571157643000.0,180718-4235,2249.7058695893247,64032.83724847664,500.0,1.4322112517060206,103.7811257108703,S107,S107,S107,Pulau Tekong
W24,HDB,,BLK 321-335 WOODLANDS STREET 32,C,4134.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,5.0,WOODGROVE,"LIM PEI JUAN, TRACY",1183112354000.0,Wang Yee Sien,1571157644000.0,180718-4352,4628.486503954166,106588.06319448426,338.0,1.430630659297068,103.77940460740189,S107,S107,S107,Pulau Tekong
W25,HDB,,BLK 307-320 WOODLANDS AVENUE 1,C,4134.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,5.0,WOODGROVE,"LIM PEI JUAN, TRACY",1183112354000.0,Wang Yee Sien,1571157644000.0,180718-4352,4628.486503954166,106588.06319448426,318.0,1.430651073,103.7762651,S107,S107,S107,Pulau Tekong
W36,HDB,,BLK 801-810 WOODLANDS STREET 81,C,4135.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,2.0,MIDVIEW,"LIM PEI JUAN, TRACY",1183112355000.0,Wang Yee Sien,1571157644000.0,180718-4353,1830.5186524450744,56140.96319581928,500.0,1.4413783621127558,103.78641906620312,S115,S115,S115,Pulau Tekong
W39,HDB,,BLK 830-836 WOODLANDS STREET 83,C,3784.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,2.0,MIDVIEW,"LIM PEI JUAN, TRACY",1183112140000.0,Wang Yee Sien,1571157640000.0,180718-3976,4588.886200038608,168276.04038736352,118.33333333333331,1.43990028179397,103.79122797617217,S115,S115,S115,Pulau Tekong
W40,HDB,,BLK 837-850 WOODLANDS STREET 82,C,3784.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,2.0,MIDVIEW,"LIM PEI JUAN, TRACY",1183112140000.0,Wang Yee Sien,1571157640000.0,180718-3976,4588.886200038608,168276.04038736352,500.0,1.4415962808239826,103.79201590186976,S115,S115,S115,Pulau Tekong
W41,HDB,,BLK 851-856 WOODLANDS STREET 83,C,21546.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,2.0,MIDVIEW,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1187776176000.0,Wang Yee Sien,1571157647000.0,180718-24264,1139.4046423885757,67486.74320569166,178.0,1.4399559095924364,103.79309111522484,S115,S115,S115,Pulau Tekong
W43,HDB,,BLK 406A WOODLANDS STREET 41,C,101729.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,5.0,WOODGROVE,Wang Yee Sien,1491306891000.0,Wang Yee Sien,1571157648000.0,180718-110520,731.9669125401501,31569.8682814824,234.0,1.42950383336389,103.77206088192752,S107,S107,S107,Pulau Tekong
W45,HDB,,BLK 421A WOODLANDS STREET 41,C,4332.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,5.0,WOODGROVE,"LIM PEI JUAN, TRACY",1183112482000.0,Wang Yee Sien,1571157647000.0,180718-4571,1286.0000851317036,60509.385735876,395.0,1.4279814043261627,103.77516184012678,S107,S107,S107,Pulau Tekong
W46,HDB,,BLK 426A WOODLANDS STREET 41,C,4041.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,5.0,WOODGROVE,"LIM PEI JUAN, TRACY",1183112291000.0,Wang Yee Sien,1571157643000.0,180718-4247,1281.253343114477,40382.31028084466,343.0,1.4266570986035876,103.77367553747732,S107,S107,S107,Pulau Tekong
W48,HDB,,BLK 874A WOODLANDS STREET 81,C,4297.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,2.0,MIDVIEW,"LIM PEI JUAN, TRACY",1183112459000.0,Wang Yee Sien,1571157646000.0,180718-4531,1652.323014366391,77844.68213731014,500.0,1.4431678994132515,103.78902604693764,S115,S115,S115,Pulau Tekong
W49,HDB,,BLK 839A WOODLANDS STREET 82,C,3784.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,2.0,MIDVIEW,"LIM PEI JUAN, TRACY",1183112140000.0,Wang Yee Sien,1571157640000.0,180718-3976,4588.886200038608,168276.04038736352,664.0,1.4429076813594603,103.7920282114778,S115,S115,S115,Pulau Tekong
W4M,HDB,,BLK 7A MARSILING DRIVE,C,108910.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,6.0,WOODLANDS WEST,Wang Yee Sien,1551175681000.0,Wang Yee Sien,1571157648000.0,260219-322697117527,1692.7508608610142,82010.91398202421,500.0,1.4415585331697789,103.77598351244087,S107,S107,S107,Pulau Tekong
W5,HDB,,BLK 10/13 MARSILING LANE,C,108910.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,6.0,WOODLANDS WEST,Wang Yee Sien,1551175681000.0,Wang Yee Sien,1571157648000.0,260219-322697117527,1692.7508608610142,82010.91398202421,500.0,1.4407540972620323,103.77819425199444,S107,S107,S107,Pulau Tekong
W505,HDB,,BLK 505A WOODLANDS DRIVE 14,C,3729.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,4.0,WOODLANDS SOUTH,"LIM PEI JUAN, TRACY",1183112105000.0,Wang Yee Sien,1571157639000.0,180718-3916,784.998710181725,36867.89669971243,308.0,1.4321375604828157,103.79160459490272,S115,S115,S115,Pulau Tekong
W509,HDB,,BLK 509A WOODLANDS DRIVE 14,C,21582.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,4.0,WOODLANDS SOUTH,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1187776194000.0,Wang Yee Sien,1571157648000.0,180718-24300,2049.483183438132,131981.92574173646,469.0,1.433285193345734,103.78930198286773,S115,S115,S115,Pulau Tekong
W516,HDB,,BLK 516A WOODLANDS DRIVE 14,C,21582.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,4.0,WOODLANDS SOUTH,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1187776194000.0,Wang Yee Sien,1571157648000.0,180718-24300,2049.483183438132,131981.92574173646,502.0,1.4341673493443643,103.79077629023028,S115,S115,S115,Pulau Tekong
W517,HDB,,BLK 517A WOODLANDS DRIVE 14,C,21582.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,4.0,WOODLANDS SOUTH,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1187776194000.0,Wang Yee Sien,1571157648000.0,180718-24300,2049.483183438132,131981.92574173646,1090.0,1.4341445831100204,103.79151925139374,S115,S115,S115,Pulau Tekong
W52,HDB,,BLK 823A WOODLANDS STREET 82,C,3784.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,2.0,MIDVIEW,"LIM PEI JUAN, TRACY",1183112140000.0,Wang Yee Sien,1571157640000.0,180718-3976,4588.886200038608,168276.04038736352,500.0,1.4413983720676704,103.78948653597392,S115,S115,S115,Pulau Tekong
W527,HDB,,BLK 527A WOODLANDS DRIVE 14,C,13427.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,4.0,WOODLANDS SOUTH,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1187347609000.0,Wang Yee Sien,1571157647000.0,180718-14987,743.2345311096337,36706.35198617944,279.0,1.431970592409052,103.79255620965728,S115,S115,S115,Pulau Tekong
W53,HDB,,BLK 881A WOODLANDS STREET 82,C,4297.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,2.0,MIDVIEW,"LIM PEI JUAN, TRACY",1183112459000.0,Wang Yee Sien,1571157646000.0,180718-4531,1652.323014366391,77844.68213731014,320.3333333333333,1.4444941527419706,103.7914333167994,S115,S115,S115,Pulau Tekong
W536,HDB,,BLK 536A WOODLANDS DRIVE 14,C,13427.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,4.0,WOODLANDS SOUTH,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1187347609000.0,Wang Yee Sien,1571157647000.0,180718-14987,743.2345311096337,36706.35198617944,280.0,1.4311391533771194,103.791523601158,S115,S115,S115,Pulau Tekong
W54,HDB,,BLK 824A WOODLANDS STREET 81,C,3784.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,2.0,MIDVIEW,"LIM PEI JUAN, TRACY",1183112140000.0,Wang Yee Sien,1571157640000.0,180718-3976,4588.886200038608,168276.04038736352,267.0,1.4394188788314235,103.78907507943376,S115,S115,S115,Pulau Tekong
W546,HDB,,BLK 546A WOODLANDS DRIVE 16,C,4064.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,4.0,WOODLANDS SOUTH,"LIM PEI JUAN, TRACY",1183112306000.0,Wang Yee Sien,1571157643000.0,180718-4272,1038.184980845774,67626.9207171876,631.0,1.429747894,103.7934091,S115,S115,S115,Pulau Tekong
W549,HDB,,BLK 549A WOODLANDS DRIVE 44,C,13425.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,4.0,WOODLANDS SOUTH,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1187347608000.0,Wang Yee Sien,1571157647000.0,180718-14984,998.5392276927824,54048.81179287232,358.0,1.4323004696124666,103.79493449356129,S115,S115,S115,Pulau Tekong
W55,HDB,,BLK 859A WOODLANDS STREET 83,C,21546.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,2.0,MIDVIEW,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1187776176000.0,Wang Yee Sien,1571157647000.0,180718-24264,1139.4046423885757,67486.74320569166,331.0,1.4398048018687812,103.794470601571,S115,S115,S115,Pulau Tekong
W554,HDB,,BLK 554A WOODLANDS DRIVE 53,C,13425.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,4.0,WOODLANDS SOUTH,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1187347608000.0,Wang Yee Sien,1571157647000.0,180718-14984,998.5392276927824,54048.81179287232,322.0,1.4325405687436867,103.79622188281232,S115,S115,S115,Pulau Tekong
W56,HDB,,BLK 891C WOODLANDS DRIVE 50,C,110580.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,2.0,MIDVIEW,CHUA SIEW KIM,1221061433000.0,Wang Yee Sien,1571157648000.0,180718-92049,2095.506651249082,133820.13263677075,479.0,1.4381599526106752,103.79146735457718,S115,S115,S115,Pulau Tekong
W57,HDB,,BLK 892C WOODLANDS DRIVE 50,C,110580.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,2.0,MIDVIEW,CHUA SIEW KIM,1221061433000.0,Wang Yee Sien,1571157648000.0,180718-92049,2095.506651249082,133820.13263677075,361.0,1.4367821347980243,103.78945084654266,S115,S115,S115,Pulau Tekong
W570,HDB,,BLK 570 WOODLANDS AVENUE 1,C,110915.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,4.0,WOODLANDS SOUTH,"LIM PEI JUAN, TRACY",1183112487000.0,Wang Yee Sien,1571157648000.0,180718-4577,804.2587580550759,40509.33995130599,262.0,1.4309038101250413,103.79003156211462,S115,S115,S115,Pulau Tekong
W574,HDB,,BLK 574 WOODLANDS DRIVE 16,C,4209.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,4.0,WOODLANDS SOUTH,"LIM PEI JUAN, TRACY",1183112403000.0,Wang Yee Sien,1571157645000.0,180718-4432,1164.941292912671,80592.10210026492,358.0,1.430589086,103.7984436,S115,S115,S115,Pulau Tekong
W578,HDB,,BLK 578A WOODLANDS DRIVE 16,C,4209.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,4.0,WOODLANDS SOUTH,"LIM PEI JUAN, TRACY",1183112403000.0,Wang Yee Sien,1571157645000.0,180718-4432,1164.941292912671,80592.10210026492,383.0,1.4313637939924255,103.79669175117786,S115,S115,S115,Pulau Tekong
W579,HDB,,BLK 579A WOODLANDS DRIVE 16,C,4209.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,4.0,WOODLANDS SOUTH,"LIM PEI JUAN, TRACY",1183112403000.0,Wang Yee Sien,1571157645000.0,180718-4432,1164.941292912671,80592.10210026492,328.0,1.431042846289855,103.7955344604189,S115,S115,S115,Pulau Tekong
W58,HDB,,BLK 895D WOODLANDS DRIVE 50,C,3955.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,2.0,MIDVIEW,"LIM PEI JUAN, TRACY",1183112245000.0,Wang Yee Sien,1571157642000.0,180718-4159,1705.59474167575,78739.69340764904,500.0,1.436050161908514,103.79225243917496,S115,S115,S115,Pulau Tekong
W586,HDB,,BLK 586A WOODLANDS DRIVE 16,C,13424.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,4.0,WOODLANDS SOUTH,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1187347608000.0,Wang Yee Sien,1571157647000.0,180718-14983,813.4917809816134,39579.18687364299,315.0,1.4291763831628466,103.79470011164352,S115,S115,S115,Pulau Tekong
W588,HDB,,BLK 588A WOODLANDS DRIVE 16,C,13424.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,4.0,WOODLANDS SOUTH,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1187347608000.0,Wang Yee Sien,1571157647000.0,180718-14983,813.4917809816134,39579.18687364299,288.6666666666667,1.4282160492998088,103.7946955206022,S115,S115,S115,Pulau Tekong
W59,HDB,,BLK 897D WOODLANDS DRIVE 50,C,3955.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,2.0,MIDVIEW,"LIM PEI JUAN, TRACY",1183112245000.0,Wang Yee Sien,1571157642000.0,180718-4159,1705.59474167575,78739.69340764904,500.0,1.4363241513178475,103.79460976302974,S115,S115,S115,Pulau Tekong
W5M,HDB,,BLK 13A MARSILING LANE,C,108910.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,6.0,WOODLANDS WEST,Wang Yee Sien,1551175681000.0,Wang Yee Sien,1571157648000.0,260219-322697117527,1692.7508608610142,82010.91398202421,500.0,1.441639403821218,103.77875344943128,S107,S107,S107,Pulau Tekong
W61,HDB,,BLK 358A WOODLANDS AVENUE 5,C,110585.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,5.0,WOODGROVE,CHUA SIEW KIM,1227098957000.0,Wang Yee Sien,1571157648000.0,180718-95035,1944.459623341933,108466.090222877,967.0,1.433208958,103.7839164,S115,S115,S115,Pulau Tekong
W64,HDB,,BLK 605A WOODLANDS DRIVE 42,C,85505.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,3.0,WOODLANDS EAST,CHUA SIEW KIM,1221061433000.0,Wang Yee Sien,1571157648000.0,180718-92051,744.7732876570032,34108.75331072728,500.0,1.4378959328949028,103.7970991462412,S115,S115,S115,Pulau Tekong
W65,HDB,,BLK 701A WOODLANDS DRIVE 40,C,85636.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,3.0,WOODLANDS EAST,CHUA SIEW KIM,1221677004000.0,Wang Yee Sien,1571157648000.0,180718-92202,1096.1585485445164,74674.0487233147,275.0,1.441136622188227,103.79593954136548,S115,S115,S115,Pulau Tekong
W66,HDB,,BLK 709A WOODLANDS DRIVE 70,C,85636.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,3.0,WOODLANDS EAST,CHUA SIEW KIM,1221677004000.0,Wang Yee Sien,1571157648000.0,180718-92202,1096.1585485445164,74674.0487233147,265.0,1.4409990777456674,103.7980367485862,S115,S115,S115,Pulau Tekong
W67,HDB,,BLK 714A WOODLANDS DRIVE 70,C,21535.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,3.0,WOODLANDS EAST,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1187776171000.0,Wang Yee Sien,1571157647000.0,180718-24253,1035.2343033137297,49478.79754422773,211.0,1.4414572628380369,103.79904638599967,S115,S115,S115,Pulau Tekong
W676,HDB,,BLK 676 WOODLANDS DRIVE 71,C,91540.0,WHITE,,Integrated Devleopment,3.6,3.6,,,NORTH REGION,WOODLANDS,3.0,WOODLANDS EAST,NOR FARAHZLIN BINTE ROSLAN,1355916099000.0,"Kong Wen Li, Wendy",1574355665000.0,180718-98800,404.2734260434489,9045.781379913333,207.0,1.4397622607831475,103.80073252063568,S115,S115,S115,Pulau Tekong
W68,HDB,,BLK 718A WOODLANDS AVENUE 6,C,21535.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,3.0,WOODLANDS EAST,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1187776171000.0,Wang Yee Sien,1571157647000.0,180718-24253,1035.2343033137297,49478.79754422773,229.0,1.4413907212842174,103.80055265037504,S115,S115,S115,Pulau Tekong
W69,HDB,,BLK 721A WOODLANDS AVENUE 6,C,21564.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,3.0,WOODLANDS EAST,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1187776185000.0,Wang Yee Sien,1571157648000.0,180718-24282,803.1551602686718,38680.69600748919,426.0,1.4447277856239684,103.79980332120448,S115,S115,S115,Pulau Tekong
W70,HDB,,BLK 739A WOODLANDS CIRCLE,C,4254.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,3.0,WOODLANDS EAST,"LIM PEI JUAN, TRACY",1183112433000.0,Wang Yee Sien,1571157646000.0,180718-4480,944.5466205009232,49333.851445003376,259.0,1.4445112227938175,103.7968091402524,S115,S115,S115,Pulau Tekong
W71,HDB,,BLK 728A WOODLANDS CIRCLE,C,3836.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,3.0,WOODLANDS EAST,"LIM PEI JUAN, TRACY",1183112170000.0,Wang Yee Sien,1571157640000.0,180718-4031,729.4885841301024,28911.99496297376,328.0,1.4431865217500428,103.79898848589772,S115,S115,S115,Pulau Tekong
W717,HDB,,BLK 717C WOODLANDS DRIVE 70,C,3911.0,RESIDENTIAL, ,,2.5,2.5,,,NORTH REGION,WOODLANDS,3.0,WOODLANDS EAST,"LIM PEI JUAN, TRACY",1183112218000.0,Wang Yee Sien,1571157641000.0,180718-4111,389.12920358941176,8649.329974956501,100.0,1.4409284934835012,103.7986483826664,S115,S115,S115,Pulau Tekong
W72,HDB,,BLK 792A WOODLANDS AVENUE 6,C,26701.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,3.0,WOODLANDS EAST,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1188295785000.0,Wang Yee Sien,1571157648000.0,180718-29593,992.8323727283096,55045.161499582566,442.0,1.442625935785318,103.80191604139284,S115,S115,S115,Pulau Tekong
W73,HDB,,BLK 796A WOODLANDS DRIVE 72,C,26701.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH REGION,WOODLANDS,3.0,WOODLANDS EAST,MUHAMMAD MIFTAHUL KHAIR BIN AHMAD DINI,1188295785000.0,Wang Yee Sien,1571157648000.0,180718-29593,992.8323727283096,55045.161499582566,370.0,1.4433108832626174,103.80376969030884,S115,S115,S115,Pulau Tekong
