district_id,longitude,latitude,name_Chinese,name_Pinyin
15410,119.19388899999998,36.773056,寒亭区,Hantingqu
15411,119.161389,36.657222,共达公司,Gongdagongsi
15412,119.1625,36.700833,市环保局,Shihuanbaoju
15412,119.14,36.701944,市仲裁委,Shizhongcaiwei
15413,119.109567,36.773056,锦程中学,Jinchengzhongxue
15512,116.547611,35.390889,电化厂,Dianhuachang
15512,116.596389,35.442778000000004,农业学校,Nongyexuexiao
15513,116.693611,35.425056,圣地度假村,Shengdidujiacun
15515,116.637611,35.436778000000004,开发区火炬城,Kaifaquhuojucheng
15605,117.153611,36.194167,泰山监测站,Taishanjiancezhan
15605,117.118056,36.175833,山东电力学校,Shandongdianlixuexiao
15605,117.098056,36.194167,人口学校,Renkouxuexiao
15605,117.184167,36.204722,厚丰公司,Houfenggongsi
15605,117.041111,36.201944,交通技校,Jiaotongjixiao
15710,118.293889,35.062222,鲁南制药厂,Lunanzhiyaochang
15710,118.341667,35.057222,沂河小区,Yihexiaoqu
15710,118.287778,35.115278,临沂大学,Linyidaxue
15710,118.347778,35.105278000000006,市环保局(南坊),Shihuanbaoju(nanfang)
15711,118.276389,34.981667,新光毛纺厂,Xinguangmaofangchang
15712,118.402333,35.089721999999995,河东保险公司,Hedongbaoxiangongsi
15809,115.422778,35.248889,气象局,Qixiangju
15809,115.408611,35.243611,牡丹高新区,Mudangaoxinqu
15809,115.455,35.27,菏泽学院,Hezexueyuan
15810,115.525833,35.223056,污水处理厂,Wushuichulichang
15810,115.474722,35.2375,市政协,Shizhengxie
15810,115.519167,35.261944,华润制药,Huarunzhiyao
15907,118.020833,37.379444,市环保局,Shihuanbaoju
15907,117.983056,37.383056,北中新校,Beizhongxinxiao
15907,117.996667,37.360833,第二水厂,Diershuichang
15907,117.937778,37.395556,科灵化工,Kelinghuagong
15907,117.9375,37.355556,银河物流,Yinhewuliu
15907,117.973056,37.3675,碧林小区,Bilinxiaoqu
16005,118.667222,37.431389,市环保局,Shihuanbaoju
16005,118.625,37.438056,职业学院,Zhiyexueyuan
16006,118.552778,37.444444,耿井村,Gengjingcun
16006,118.502222,37.465833,市环保公司,Shihuanbaogongsi
16006,118.640833,37.472222,胜利医院,Shengliyiyuan
16001,118.516389,37.883056,河口区,Hekouqu
16007,118.69611100000002,37.434444,开发区,Kaifaqu
16106,122.062005,37.512926,市环境监测站,Shihuanjingjiancezhan
16106,122.141257,37.513634,蓝天宾馆,Lantianbinguan
16107,122.125771,37.426947,华夏技校,Huaxiajixiao
16205,117.563889,34.851389000000005,市中区政府,Shizhongquzhengfu
16205,117.589722,34.82,污水处理厂,Wushuichulichang
16201,117.266667,34.791111,薛城区环保局,Xuechengquhuanbaoju
16202,117.570833,34.773889000000004,峄城区政府,Yichengquzhengfu
16203,117.735278,34.580556,台儿庄环保局,Taierzhuanghuanbaoju
16206,117.451667,35.070833,山亭区环保局,Shantingquhuanbaoju
16207,117.314722,34.810278000000004,市环保局,Shihuanbaoju
16208,117.3575,34.8225,高新区,Gaoxinqu
16303,119.520556,35.407778,市政府广场,Shizhengfuguangchang
16303,119.490833,35.388889,市监测站,Shijiancezhan
16303,119.56888899999998,35.4625,教授花园,Jiaoshouhuayuan
16303,119.532778,35.442221999999994,职业技术学院,Zhiyejishuxueyuan
16305,119.50861100000002,35.373611,金马工业园,Jinmagongyeyuan
16401,117.695,36.205,植物油厂,Zhiwuyouchang
16402,117.725,36.208056,日晟国际学校,Richengguojixuexiao
16508,115.966111,36.444444,东昌区政府,Dongchangquzhengfu
16508,115.996667,36.456667,二轻机械厂,Erqingjixiechang
16508,115.983611,36.479444,市委党校,Shiweidangxiao
16508,115.954722,36.471111,洪顺花园,Hongshunhuayuan
16606,87.5801,43.8303,监测站,Jiancezhan
16607,87.6046,43.768,收费所,Shoufeisuo
16608,87.4754,43.9469,新疆农科院农场,Xinjiangnongkeyuannongchang
16608,87.5525,43.8711,铁路局,Tieluju
16609,87.6432,43.831,三十一中学,Sanshiyizhongxue
16611,87.6444,43.962,米东区环保局,Midongquhuanbaoju
16702,84.123333,45.688333,白碱滩区,Baijiantanqu
16703,84.886111,45.603333,长征新村,Changzhengxincun
16704,84.904167,44.342778,独山子区,Dushanziqu
16705,85.692613,46.089847,乌尔禾区商贸楼,Wuerhequshangmaolou
16703,84.888889,45.599722,南林小区,Nanlinxiaoqu
16801,86.0497,44.2967,艾青诗歌馆,Aiqingshigeguan
16801,86.0697,44.3075,阳光学校,Yangguangxuexiao
17503,81.2815,43.9404,哈萨克市环保局,Hasakeshihuanbaoju
17503,81.2867,43.895,哈萨克新政府片区,Hasakexinzhengfupianqu
17503,81.3364,43.941,哈萨克第二水厂,Hasakediershuichang
18004,76.1861,39.7153,市人民政府,Shirenminzhengfu
18208,91.13,29.6514,市环保局,Shihuanbaoju
18904,101.753782,36.590489,市环境监测站,Shihuanjingjiancezhan
18906,101.847291,36.578752,四陆医院,Siluyiyuan
18905,101.778228,36.617144,第五水厂,Diwushuichang
19104,102.0199,35.5102,同仁子站,Tongrenzizhan
19205,100.6188,36.2866,共和子站,Gonghezizhan
19307,100.2561,34.4714,果洛子站,Guoluozizhan
19406,97.0,33.0014,玉树子站,Yushuzizhan
19505,97.3731,37.3753,德令哈子站,Delinghazizhan
19603,100.9048,36.9639,西海子站,Xihaizizhan
19805,103.631,36.1031,兰炼宾馆,Lanlianbinguan
19806,103.841,36.0725,生物制品所,Shengwuzhipinsuo
19806,103.831,36.0464,铁路设计院,Tielushejiyuan
19907,104.6228,35.5714,监测站（原粮食局）,Jiancezhan（yuanliangshiju）
19907,104.6169,35.5975,南峰招待所（原起重机厂）,Nanfengzhaodaisuo（yuanqizhongjichang）
20007,106.6692,35.5461,监测站,Jiancezhan
20007,106.7039,35.5294,博物馆,Bowuguan
20108,107.6406,35.5236,粮贸总公司,Liangmaozonggongsi
20108,107.6364,35.7067,市环保局,Shihuanbaoju
20204,102.6219,37.9311,监测站,Jiancezhan
20302,102.1725,38.5339,新川苑,Xinchuanyuan
20406,100.4497,38.9389,科委,Kewei
20406,100.4686,38.9467,监测站,Jiancezhan
20507,98.509,39.746,仓门街子站,Cangmenjiezizhan
20507,98.5023,39.7294,富康家世界子站,Fukangjiashijiezizhan
20607,105.7281,34.5814,进步巷,Jinbuxiang
21005,104.1731,36.5458,豫源饭店,Yuyuanfandian
21005,104.1731,36.5481,动力公司,Dongligongsi
21101,98.290554,39.771835,气象局,Qixiangju
21708,113.616,34.921,岗李水库,Ganglishuiku
21709,113.678,34.808,银行学校,Yinhangxuexiao
21709,113.738,34.773,四十七中,Sishiqizhong
21710,113.674,34.741,烟厂,Yanchang
21712,113.588,34.758,市监测站,Shijiancezhan
21709,113.653,34.771,郑纺机,Zhengfangji
21712,113.57,34.807,供水公司,Gongshuigongsi
21805,114.369739,36.107634,市红庙街,Shihongmiaojie
21806,114.50548899999998,36.093528000000006,市棉研所,Shimianyansuo
21807,114.371948,36.074561,市银杏小区,Shiyinxingxiaoqu
21808,114.30599,36.110488,市铁佛寺,Shitiefosi
21908,113.926975,35.302928,环保东院,Huanbaodongyuan
21910,113.9027,35.281993,开发区,Kaifaqu
21908,113.926975,35.302928,环保西院,Huanbaoxiyuan
22405,114.380156,34.796576,妇幼保健院,Fuyoubaojianyuan
22407,114.29691499999998,34.79452,世纪星幼儿园,Shijixingyoueryuan
22406,114.3389,34.7781,肿瘤医院,Zhongliuyiyuan
22512,112.384444,34.623056,开发区管委会,Kaifaquguanweihui
22513,112.426667,34.624722,市委新办公区,Shiweixinbangongqu
22512,112.393889,34.651111,市委党校,Shiweidangxiao
22514,112.503333,34.686667,河南林校,Henanlinxiao
22512,112.362778,34.669167,中信二小,Zhongxinerxiao
22515,112.466389,34.686944,豫西宾馆,Yuxibinguan
22608,115.6697,34.4286,环境监测站,Huanjingjiancezhan
22608,115.6558,34.429,粮食局,Liangshiju
22609,115.6386,34.407,睢阳区环保局,Suiyangquhuanbaoju
22609,115.6578,34.402,第三人民医院,Disanrenminyiyuan
23306,111.1928,34.7772,市政府,Shizhengfu
23306,111.158,34.794,开发区,Kaifaqu
23607,120.913,31.96,南郊,Nanjiao
23607,120.86,32.0005,虹桥,Hongqiao
23607,120.87,32.02,城中,Chengzhong
23607,120.94,31.93,星湖花园,Xinghuhuayuan
23608,120.81,32.0417,紫琅学院,Zilangxueyuan
23705,119.40444,32.409440000000004,监测站,Jiancezhan
23705,119.43917,32.40333,四院,Siyuan
23705,119.38861,32.37611,邗江监测站,Hanjiangjiancezhan
23809,120.118,33.4022,盐城电厂,Yanchengdianchang
23809,120.156,33.3942,市监测站,Shijiancezhan
23809,120.129,33.3719,文峰中学,Wenfengzhongxue
23809,120.225,33.3947,开发区管委会,Kaifaquguanweihui
24007,119.036,33.5981,钵池山,Bochishan
24008,119.007,33.575,北京南路,Beijingnanlu
24007,118.989,33.6067,市监测站,Shijiancezhan
24006,119.135,33.5039,楚州区监测站,Chuzhouqujiancezhan
24005,119.0122,33.627,淮阴区监测站,Huaiyinqujiancezhan
24105,119.176,34.5885,市环境监测站,Shihuanjingjiancezhan
24107,119.368,34.7507,墟沟核电专家村,Xugouhedianzhuanjiacun
24204,119.996,31.7586,市监测站,Shijiancezhan
24205,119.933,31.7786,城建学校,Chengjianxuexiao
24206,120.0393,31.7638,潞城,Lucheng
24207,119.935,31.7039,武进监测站,Wujinjiancezhan
24208,119.905,31.9108,安家,Anjia
24208,119.962,31.8089,常工院,Changgongyuan
24405,118.293,33.9528,宿迁学院,Suqianxueyuan
24405,118.2442,33.9592,宿迁中学,Suqianzhongxue
24404,118.3214,33.9506,宿豫区环保局,Suyuquhuanbaoju
25211,111.3548,30.64627,伍家岗,Wujiagang
25212,111.3008,30.71569,四零三,Silingsan
25212,111.2992,30.698,白龙岗,Bailonggang
25213,111.268,30.695970000000003,点军区,Dianjunqu
25210,111.3295,30.78186,夷陵区,Yilingqu
26108,120.128,30.246,卧龙桥,Wolongqiao
26109,120.171,30.288,朝晖五区,Zhaohuiwuqu
26110,120.210833,30.21,滨江,Binjiang
26111,120.119722,30.311944,和睦小学,Hemuxiaoxue
26112,120.193,30.268,浙江农大,Zhejiangnongda
26112,120.348056,30.305833000000003,下沙,Xiasha
26108,120.088333,30.180833000000003,云栖,Yunqi
26108,120.063333,30.274722,西溪,Xixi
26113,120.269722,30.181944,城厢镇,Chengxiangzhen
26114,120.300556,30.418333,临平镇,Linpingzhen
26107,119.9518,30.0469,富阳市镇二中,Fuyangshizhenerzhong
26106,119.718611,30.236667,临安市市府大楼,Linanshishifudalou
26106,119.694722,30.231944,临安市第四中学,Linanshidisizhongxue
26103,119.025965,29.640581,千岛湖,Qiandaohu
26204,120.115328,30.862005,吉山新村,Jishanxincun
26204,120.079708,30.864437,城西水厂,Chengxishuichang
26306,120.730691,30.747405,嘉兴学院,Jiaxingxueyuan
26306,120.743647,30.777969,清河小学,Qinghexiaoxue
26405,120.580238,30.004331,市环保站,Shihuanbaozhan
26405,120.609511,29.989283,城东开发委,Chengdongkaifawei
26405,120.61746200000002,30.078374,袍江站,Paojiangzhan
26508,121.41888,28.654166,台州环保大楼,Taizhouhuanbaodalou
26510,121.376778,28.577361,路桥田洋王,Luqiaotianyangwang
26509,121.280823,28.659261,黄岩环保大楼,Huangyanhuanbaodalou
26609,120.675116,28.013044,市站,Shizhan
26610,120.638037,28.005239000000003,瓯海,Ouhai
26611,120.764294,27.971359000000003,龙湾,Longwan
26610,120.679665,27.985079,南浦,Nanpu
26709,119.879444,28.423056,余庄前,Yuzhuangqian
26709,119.9187,28.447794,监测站大楼,Jiancezhandalou
26709,119.934922,28.454307,莲都小学,Liandouxiaoxue
26808,119.685611,29.102917,金华市市监测站,Jinhuashishijiancezhan
26809,119.647417,29.077,十五中,Shiwuzhong
26803,120.078611,29.335364,义乌市北苑,Yiwushibeiyuan
26803,120.090556,29.304964,义乌市江东,Yiwushijiangdong
26906,118.871306,28.940417,环保大楼,Huanbaodalou
26906,118.876145,28.964613,实验学校,Shiyanxuexiao
26906,118.85525,28.974528000000003,衢州学院,Quzhouxueyuan
27004,122.189722,29.994444,临城新区,Linchengxinqu
27003,122.3135,29.95378,普陀东港,Putuodonggang
27004,122.122222,30.020278,定海檀枫,Dinghaitanfeng
27103,117.196,31.7848,明珠广场,Mingzhuguangchang
27106,117.307,31.8766,三里街,Sanlijie
27107,117.259,31.8706,琥珀山庄,Huposhanzhuang
27108,117.16,31.9051,董铺水库,Dongpushuiku
27107,117.25,31.8572,长江中路,Changjiangzhonglu
27108,117.266,31.9438,庐阳区,Luyangqu
27106,117.336,31.8585,瑶海区,Yaohaiqu
27109,117.302,31.7956,包河区,Baohequ
27109,117.278,31.7386,滨湖新区,Binhuxinqu
27107,117.124,31.8516,高新区,Gaoxinqu
27204,117.3961,32.939,工人疗养院,Gongrenliaoyangyuan
27205,117.3575,32.9444,百货大楼,Baihuodalou
27206,117.3086,32.935,二水厂,Ershuichang
27204,117.4186,32.8913,蚌埠学院,Bengbuxueyuan
27207,117.3536,32.9673,淮上区政府,Huaishangquzhengfu
27206,117.3065,32.8985,高新区,Gaoxinqu
27305,118.3528,31.3508,监测站,Jiancezhan
27306,118.3708,31.3178,四水厂,Sishuichang
27307,118.4022,31.3839,五七二零厂,Wuqierlingchang
27307,118.37567,31.41293,科创中心,Kechuangzhongxin
27402,116.8028,32.7639,潘集区政府,Panjiquzhengfu
27403,117.0083,32.645,师范学院,Shifanxueyuan
27404,116.8556,32.6028,谢家集区政府,Xiejiajiquzhengfu
27405,116.8306,32.6319,八公山区政府,Bagongshanquzhengfu
27401,116.7039,32.625,焦岗湖风景区管理处,Jiaoganghufengjingquguanlichu
27504,118.5058,31.6861,湖东路四小,Hudonglusixiao
27505,118.4828,31.6411,天平服装,Tianpingfuzhuang
27504,118.5106,31.7506,慈湖二小,Cihuerxiao
27505,118.48,31.6928,马钢动力厂,Magangdonglichang
27504,118.6439,31.7133,市教育基地,Shijiaoyujidi
27609,117.0549,30.5103,环科院,Huankeyuan
27610,117.0299,30.5159,马山宾馆,Mashanbinguan
27611,117.0486,30.5489,联富花园,Lianfuhuayuan
27611,116.9894,30.6145,安庆大学,Anqingdaxue
27705,116.9765,33.6481,监测楼,Jiancelou
27705,116.9677,33.6284,一中,Yizhong
27705,116.9686,33.6401,火车站,Huochezhan
27806,115.8275,32.8928,市监测站,Shijiancezhan
27806,115.8556,32.8603,开发区,Kaifaqu
27904,115.8067,33.8399,污水处理厂,Wushuichulichang
27904,115.7831,33.8561,三国揽胜宫,Sanguolanshenggong
28002,118.3057,29.7128,延安路89号,Yananlu89hao
28002,118.3236,29.7207,黄山东路89号,Huangshandonglu89hao
28001,118.1371,30.2756,黄山区政府5号楼,Huangshanquzhengfu5haolou
28107,118.3094,32.3153,老年大学,Laoniandaxue
28107,118.3244,32.2786,人大宾馆,Rendabinguan
28107,118.3158,32.3061,监测站,Jiancezhan
28202,116.8008,33.975,监测站,Jiancezhan
28203,116.8067,33.8997,烈山区政府,Lieshanquzhengfu
28202,116.7844,33.9461,职业技术学院,Zhiyejishuxueyuan
28301,117.8178,30.9414,第四中学,Disizhongxue
28301,117.8078,30.9222,公路局,Gongluju
28302,117.7806,30.9414,新民污水厂,Xinminwushuichang
28301,117.7442,30.8811,第九中学,Dijiuzhongxue
28303,117.8561,30.9219,车站新区,Chezhanxinqu
28407,118.7581,30.9447,宣城鳌峰子站,Xuanchengaofengzizhan
28407,118.7386,30.9742,宣城敬亭山子站,Xuanchengjingtingshanzizhan
28407,118.7175,30.9431,宣城开发区子站,Xuanchengkaifaquzizhan
28506,116.508,31.7371,监测大楼,Jiancedalou
28507,116.478,31.7618,皖西学院,Wanxixueyuan
28506,116.5068,31.7797,朝阳厂,Zhaoyangchang
28506,116.5661,31.7712,开发区,Kaifaqu
28605,117.4697,30.6617,池州学院,Chizhouxueyuan
28605,117.4974,30.6539,平天湖,Pingtianhu
28709,119.352919,26.072105,鼓山,Gushan
28711,119.309506,26.038712,师大,Shida
28712,119.308179,26.086796,五四北路,Wusibeilu
28712,119.266218,26.076795,杨桥西路,Yangqiaoxilu
28709,119.324574,26.076788,紫阳,Ziyang
28802,118.151389,24.476667000000003,洪文,Hongwen
28802,118.063611,24.445833,鼓浪屿,Gulangyu
28801,118.156944,24.818056,溪东,Xidong
28909,119.5001,26.6946,金涵水库,Jinhanshuiku
28909,119.5202,26.6607,蕉城区农机局,Jiaochengqunongjiju
28909,119.5392,26.6611,宁德市监测站,Ningdeshijiancezhan
29005,119.0156,25.442,荔城区仓后路,Lichengqucanghoulu
29005,119.0018,25.4552,莆田市监测站,Putianshijiancezhan
29003,119.1117,25.4556,涵江区六中,Hanjiangquliuzhong
29006,119.1015,25.3214,秀屿区政府,Xiuyuquzhengfu
29005,118.981,25.4792,东圳水库,Dongzhenshuiku
29109,118.593889,24.9425,清源山,Qingyuanshan
29110,118.581944,24.911667,涂山街,Tushanjie
29109,118.60138899999998,24.898889,津头埔,Jintoupu
29101,118.6663,24.9424,万安,Wanan
29211,117.6569,24.5157,漳州三中,Zhangzhousanzhong
29204,117.6336,24.4674,九湖,Jiuhu
29307,117.0181,25.1174,龙岩师专,Longyanshizhuan
29307,117.0216,25.1035,龙岩市监测站,Longyanshijiancezhan
29307,117.0256,25.0661,闽西职业技术学院,Minxizhiyejishuxueyuan
29307,117.0151,25.0311,龙岩学院,Longyanxueyuan
29411,117.6211,26.2625,三钢,Sangang
29411,117.6353,26.2708,三明二中,Sanmingerzhong
29412,117.6028,26.2378,三元区政府,Sanyuanquzhengfu
29411,117.7275,26.3108,洋溪,Yangxi
29510,118.0966,26.6761,茫荡山,Mangdangshan
29510,118.1694,26.6383,南平市监测站,Nanpingshijiancezhan
29510,118.1819,26.6514,南平铝业有限公司,Nanpinglvyeyouxiangongsi
29510,118.1756,26.6272,南平七中,Nanpingqizhong
29605,115.898595,28.681395,省外办,Shengwaiban
29605,115.8937,28.694009,省林业公司,Shenglinyegongsi
29606,115.819781,28.734747,林科所,Linkesuo
29606,115.96782,28.683932,京东镇政府,Jingdongzhenzhengfu
29605,115.860996,28.68735,建工学校,Jiangongxuexiao
29607,115.898462,28.641221,象湖,Xianghu
29608,115.747755,28.797646000000004,武术学校,Wushuxuexiao
29606,115.937041,28.680496,省站,Shengzhan
29702,115.993866,29.577697,庐山气象台,Lushanqixiangtai
29702,115.987332,29.670709,十里,Shili
29711,115.962209,29.703471,茅山头,Maoshantou
29711,115.993136,29.72649,西园,Xiyuan
29702,116.017576,29.643308,五七二七厂,Wuqierqichang
29702,116.06284,29.681569,水科所,Shuikesuo
29712,115.911425,29.594804,综合工业园,Zonghegongyeyuan
29702,116.089365,29.741185,石化总厂,Shihuazongchang
29812,118.0058,28.4569,百草园,Baicaoyuan
29812,117.973,28.4459,市监测站,Shijiancezhan
29812,117.9511,28.4622,凤凰光学,Fenghuangguangxue
29806,117.9033,28.4303,开发区管委会,Kaifaquguanweihui
29911,116.3553,27.9883,市站,Shizhan
29911,116.3598,27.9639,血防站,Xuefangzhan
29911,116.3574,28.0005,采茶剧团,Caichajutuan
29911,116.385,27.9647,医学分院,Yixuefenyuan
30010,114.3442,27.8036,槟榔水业,Binglangshuiye
30010,114.3806,27.8014,中国银行,Zhongguoyinhang
30010,114.3953,27.7842,石油公司,Shiyougongsi
30010,114.3703,27.7914,气象局,Qixiangju
30010,114.4011,27.8072,广电局,Guangdianju
30113,114.9817,27.0658,红声器材厂,Hongshengqicaichang
30113,114.9739,27.11,森林工业局,Senlingongyeju
30113,114.99,27.1311,市环境监测站,Shihuanjingjiancezhan
30114,115.0075,27.0983,青原区法院,Qingyuanqufayuan
30218,114.9064,25.9118,通天岩,Tongtianyan
30218,114.9367,25.8664,地委,Diwei
30218,114.9461,25.8481,气象台,Qixiangtai
30218,114.9322,25.8333,市图书馆,Shitushuguan
30218,114.8905,25.8471,华坚鞋城,Huajianxiecheng
30302,117.3097,29.3864,王岗中学,Wanggangzhongxue
30303,117.2111,29.2958,老干部活动中心,Laoganbuhuodongzhongxin
30304,117.1983,29.2786,兽医站,Shouyizhan
30304,117.1558,29.2647,台达陶瓷,Taidataoci
30303,117.2461,29.2956,陶研所,Taoyansuo
30403,113.8381,27.6428,中医院,Zhongyiyuan
30403,113.8447,27.6231,市政府车库,Shizhengfucheku
30403,113.865,27.6178,安源区政府,Anyuanquzhengfu
30403,113.86861100000002,27.644166,市环保局站,Shihuanbaojuzhan
30406,114.261028,27.49475,武功山站,Wugongshanzhan
30502,114.995088,27.847993,飞宇,Feiyu
30502,114.91214,27.814478,新钢氧气厂,Xingangyangqichang
30502,115.098468,27.935601,北岗,Beigang
30502,114.929052,27.843027000000003,第二水厂,Diershuichang
30502,114.931642,27.813922,市气象局,Shiqixiangju
30602,116.9622,28.095,龙虎山,Longhushan
30603,117.0564,28.2642,新监测站,Xinjiancezhan
30603,117.0281,28.2403,财苑宾馆,Caiyuanbinguan
30603,117.0222,28.2264,体育馆,Tiyuguan
30603,116.9983,28.2169,三川水表,Sanchuanshuibiao
30705,113.082,28.2422,经开区环保局,Jingkaiquhuanbaoju
30706,112.888,28.2203,高开区环保局,Gaokaiquhuanbaoju
30707,113.078,28.2011,马坡岭,Mapoling
30706,112.944,28.1897,湖南师范大学,Hunanshifandaxue
30708,113.003,28.143,雨花区环保局,Yuhuaquhuanbaoju
30709,112.979,28.2597,伍家岭,Wujialing
30707,113.001,28.1944,火车新站,Huochexinzhan
30710,112.984,28.1178,天心区环保局,Tianxinquhuanbaoju
30704,112.891,28.1308,湖南中医药大学,Hunanzhongyiyaodaxue
30709,112.996,28.3586,沙坪,Shaping
30803,112.955556,27.861111,板塘,Bantang
30804,112.895689,27.857641,市监测站,Shijiancezhan
30804,112.918333,27.8575,江麓,Jianglu
30803,112.92,27.816944,岳塘,Yuetang
30805,112.9075,27.911667,科大,Keda
30803,113.021728,27.961788,昭山,Zhaoshan
30905,113.134722,27.824444,天台山庄,Tiantaishanzhuang
30906,113.095278,27.886667,株冶医院,Zhuyeyiyuan
30907,113.190211,27.797906,市四中,Shisizhong
30907,113.143333,27.838056,火车站,Huochezhan
30906,113.13,27.852778000000004,市监测站,Shijiancezhan
30907,113.251389,27.833611,大京风景区,Dajingfengjingqu
30906,113.1817,27.9958,云田中学,Yuntianzhongxue
31009,112.5328,26.9089,原169医院,Yuan169yiyuan
31010,112.6194,26.9258,衡阳化工总厂,Hengyanghuagongzongchang
31011,112.6211,26.8956,珠晖区环保局,Zhuhuiquhuanbaoju
31012,112.6197,26.8733,市委党校,Shiweidangxiao
31012,112.6006,26.8919,市监测站,Shijiancezhan
31009,112.5664,26.9056,真空机电公司,Zhenkongjidiangongsi
31110,113.0073,25.9061,马头岭,Matouling
31111,113.0116,25.8226,市职中,Shizhizhong
31111,113.0119,25.8179,兴隆步行街,Xinglongbuxingjie
31110,113.0383,25.8071,市审计局,Shishenjiju
31110,113.0348,25.7759,市环保局,Shihuanbaoju
31209,111.73,29.075556,百合山,Baiheshan
31209,111.701528,28.970389,二中,Erzhong
31306,112.3409,28.60185,资阳区政务中心,Ziyangquzhengwuzhongxin
31301,112.3458,28.5808,市环保局,Shihuanbaoju
31301,112.3439,28.56,特殊教育学校,Teshujiaoyuxuexiao
31405,111.9975,27.725,市监测站,Shijiancezhan
31405,112.0194,27.7314,市委党校,Shiweidangxiao
31405,111.9561,27.7569,涟钢,Liangang
31405,111.9892,27.7044,市政府,Shizhengfu
31503,111.5239,27.3033,水土所,Shuitusuo
31510,111.4733,27.2317,一中,Yizhong
31511,111.4908,27.2582,化工厂,Huagongchang
31512,111.4503,27.2537,罐头厂,Guantouchang
31510,111.4328,27.2272,环保局,Huanbaoju
31606,113.2117,29.355,金凤水库,Jinfengshuiku
31607,113.27231299999998,29.472746,云溪区,Yunxiqu
31608,113.001944,29.353889,君山区,Junshanqu
31606,113.150556,29.425556,城陵矶,Chenglingji
31606,113.170833,29.378056,开发区,Kaifaqu
31703,110.416667,29.3,袁家界,Yuanjiajie
31704,110.466944,29.129167,电业局,Dianyeju
31704,110.500681,29.113117,永定新区,Yongdingxinqu
31812,109.9333,27.5733,林科所,Linkesuo
31812,109.9453,27.5444,河西地税局,Hexidishuiju
31812,109.9792,27.5342,四医院,Siyiyuan
31812,109.9972,27.5578,监测楼,Jiancelou
31812,110.0394,27.583,市委党校,Shiweidangxiao
31911,111.6217,26.2081,零陵南津渡,Linglingnanjindu
31910,111.6156,26.4214,市环境监测站,Shihuanjingjiancezhan
31911,111.6236,26.2331,零陵区环保局,Linglingquhuanbaoju
31910,111.5992,26.4364,永州市环保局,Yongzhoushihuanbaoju
31910,111.5989,26.4519,冷水滩区环保局,Lengshuitanquhuanbaoju
32008,109.6414,28.2558,跃进水库,Yuejinshuiku
32008,109.7325,28.3169,州政府,Zhouzhengfu
32008,109.6958,28.2675,吉首市计生局,Jishoushijishengju
32109,106.6856,26.6029,马鞍山,Maanshan
32110,106.6971,26.5689,市环保站,Shihuanbaozhan
32103,106.6243,26.6266,鉴湖路,Jianhulu
32103,106.7487,26.6343,乌当区,Wudangqu
32102,106.6554,26.4364,花溪区,Huaxiqu
32102,106.6948,26.5155,小河区,Xiaohequ
32109,106.7105,26.6009,红边门,Hongbianmen
32110,106.7164,26.5697,冶金厅,Yejinting
32102,106.805,26.3003,桐木岭,Tongmuling
32213,106.917778,27.72,干田坝,Gantianba
32214,106.890556,27.648611,忠庄,Zhongzhuang
32214,106.922222,27.686944,丁字口,Dingzikou
32213,106.9242,27.7019,凤凰山,Fenghuangshan
32412,107.5228,26.2403,小围寨,Xiaoweizhai
32516,107.9783,26.5747,市环境监测站,Shihuanjingjiancezhan
32708,105.2864,27.3125,八中,Bazhong
32708,105.31,27.2944,师专,Shizhuan
32803,104.8,26.5892,窑上,Yaoshang
32803,104.83,26.5917,黄土坡,Huangtupo
32803,104.89,26.5939,水钢,Shuigang
32803,104.8475,26.5894,民中,Minzhong
32804,104.9544,26.5506,双水,Shuangshui
32908,104.9022,25.0925,南场坝街,Nanchangbajie
32908,104.8811,25.0992,南坪东大道,Nanpingdongdadao
33004,101.6939,26.5703,弄弄坪,Nongnongping
33001,101.5769,26.5928,河门口,Hemenkou
33004,101.7169,26.585,炳草岗,Bingcaogang
33001,101.7453,26.5017,仁和,Renhe
33103,104.7547,29.3628,大塘山,Datangshan
33103,104.7692,29.3411,春华路,Chunhualu
33208,104.7778,31.4747,富乐山,Fuleshan
33209,104.7536,31.4539,市人大,Shirenda
33209,104.6717,31.4656,高新区自来水公司,Gaoxinquzilaishuigongsi
33209,104.7283,31.5072,三水厂,Sanshuichang
33307,105.8161,30.6347,遂宁行政中心,Suiningxingzhengzhongxin
33308,106.056,30.8064,西山风景区,Xishanfengjingqu
33308,106.0789,30.8023,南充市委,Nanchongshiwei
33308,106.1031,30.8217,南充炼油厂,Nanchonglianyouchang
33309,106.1064,30.7856,高坪区监测站,Gaopingqujiancezhan
33307,106.0642,30.7636,嘉陵区环保局,Jialingquhuanbaoju
33308,106.1087,30.8388,市环境监测站,Shihuanjingjiancezhan
33406,107.5272,31.2797,达州职业技术学院,Dazhouzhiyejishuxueyuan
33406,107.525,31.215,市环境监测站,Shihuanjingjiancezhan
33406,107.4967,31.2108,凤凰小区,Fenghuangxiaoqu
33407,107.5069,31.1956,达县机关宾馆,Daxianjiguanbinguan
33406,107.4611,31.2058,市政中心,Shizhengzhongxin
33501,105.7519,30.5797,石溪浩,Shixihao
33501,105.68,30.6133,市监测站,Shijiancezhan
33503,105.5956,30.475,美宁食品公司,Meiningshipingongsi
33605,106.6308,30.5278,小平旧居,Xiaopingjiuju
33605,106.6303,30.4576,市委,Shiwei
33605,106.6271,30.4663,友谊中学,Youyizhongxue
